Latitud,Longitud,Tipo Vegetación,Duración días,Tipo impacto
19.276556,-100.0611667,1,1.0,2
31.911389,-116.7319472,4,2.0,2
16.373972,-93.88555556,1,2.0,2
21.497008,-99.27261389,1,4.0,3
20.4262,-105.2075,1,4.0,2
16.09945,-93.43438333,1,2.0,1
26.259533,-106.7322167,1,1.0,1
22.752064,-105.2893917,1,2.0,2
18.991417,-99.60055556,1,1.0,1
19.28291944,-100.8343444,1,2.0,2
26.864958,-107.4028389,1,2.0,2
32.509056,-116.6956389,2,1.0,1
29.154803,-107.8329417,1,7.0,2
19.751611,-89.35058333,7,2.0,2
18.828722,-99.87319444,1,2.0,2
19.820028,-87.47358333,16,4.0,2
19.992056,-89.05536111,14,2.0,2
15.863222,-96.778,13,2.0,1
16.137083,-93.49436111,1,2.0,2
19.9017,-100.0001972,1,1.0,2
22.84027778,-104.4880556,1,2.0,1
19.446028,-98.77305556,1,4.0,3
19.635556,-98.865,4,1.0,2
19.48391667,-97.82986111,1,2.0,3
19.200861,-99.24783333,1,1.0,1
17.11869722,-99.68382778,13,1.0,2
17.338358,-99.4805,1,4.0,2
19.759028,-99.93561111,1,1.0,2
19.087633,-100.0110389,1,2.0,2
19.51075,-99.45108333,1,1.0,2
19.315444,-99.71116667,1,1.0,2
19.700278,-99.29527778,1,1.0,1
19.696361,-98.31272222,1,2.0,1
16.614903,-92.321075,1,2.0,2
16.848972,-99.82886111,14,2.0,1
21.155461,-103.6077611,1,4.0,2
25.007547,-100.2108784,1,7.0,2
14.939239,-92.583225,15,7.0,2
19.276667,-99.37555556,1,1.0,1
19.830806,-100.0163889,1,1.0,1
17.650819,-101.2786972,14,4.0,2
19.711111,-101.7123889,1,1.0,1
19.205306,-99.27747222,1,1.0,1
19.749222,-99.63347222,1,1.0,3
17.907178,-101.0647028,1,7.0,3
16.379047,-93.86814444,1,4.0,2
19.599167,-100.1859444,1,1.0,2
19.567972,-102.3687222,1,1.0,2
29.453092,-108.7047444,1,7.0,2
19.126361,-99.19747222,1,1.0,1
19.804944,-102.1683333,1,4.0,2
20.145331,-99.81258889,1,1.0,2
21.253472,-89.61525,13,4.0,2
17.055222,-92.84750278,1,1.0,3
17.05750278,-96.76458611,13,1.0,2
17.11730556,-99.719975,1,1.0,2
20.511,-103.1197222,1,2.0,1
21.024778,-89.35988889,13,7.0,2
21.283333,-104.7666667,1,7.0,2
19.558333,-99.09305556,1,1.0,2
20.970947,-101.3589381,4,1.0,2
19.815889,-101.9474167,1,1.0,2
20.28587222,-103.4588778,13,2.0,1
20.345222,-98.41180556,1,1.0,1
19.369722,-98.69077778,1,1.0,2
18.845583,-99.78536111,1,1.0,2
23.014444,-102.2858056,4,1.0,2
17.442714,-91.5848,13,4.0,3
19.235678,-98.76801667,1,1.0,1
19.442475,-101.5914722,1,1.0,1
19.622778,-100.1672222,1,1.0,2
20.401242,-105.3130444,1,1.0,1
31.868792,-115.8697389,2,7.0,2
19.327506,-103.93215,13,2.0,1
18.992194,-99.6925,1,1.0,2
19.104444,-99.70875,1,1.0,2
19.7432,-104.7406278,1,4.0,1
19.333111,-98.66836111,1,1.0,2
21.806667,-104.4436111,1,2.0,2
16.357778,-93.87444444,1,7.0,2
18.938972,-100.1469444,1,1.0,1
27.995286,-107.6231389,1,1.0,2
24.265083,-99.70347222,4,2.0,2
19.916667,-100.7222222,1,1.0,2
20.71725,-103.7342944,13,1.0,1
19.2935,-100.0654722,1,1.0,1
21.078711,-87.22203889,14,7.0,2
19.490056,-99.95386111,1,1.0,1
18.828767,-102.9106111,1,1.0,1
19.185533,-100.0778778,1,1.0,1
19.320742,-99.33638056,1,1.0,1
19.876564,-100.7552583,1,2.0,2
19.284667,-98.11144444,1,1.0,1
19.259225,-98.68515,1,1.0,2
19.191278,-99.76480556,1,1.0,2
21.528611,-104.0986111,1,7.0,2
19.321108,-101.2825083,1,2.0,2
22.482556,-102.4285556,4,1.0,1
19.10073611,-98.9665,1,1.0,1
18.477778,-103.3620556,1,2.0,2
18.996472,-99.36494444,1,1.0,2
19.697111,-101.742,1,1.0,2
16.933967,-93.53489167,13,2.0,3
18.011483,-101.222225,1,7.0,2
18.661972,-100.167,1,1.0,2
19.1261,-99.75250278,1,1.0,2
18.919403,-101.7432917,13,1.0,2
16.063369,-93.03252778,1,2.0,2
19.178833,-99.22702778,1,1.0,1
28.0397,-108.3840333,1,1.0,2
24.507958,-106.1734111,1,2.0,1
20.143944,-98.29975,1,1.0,2
18.080883,-99.3169,1,4.0,2
18.958111,-99.84941667,1,1.0,2
19.249444,-102.3764167,1,1.0,2
19.1259,-104.4576028,13,4.0,2
30.327644,-110.3125139,1,7.0,1
16.734981,-97.74531389,1,4.0,2
19.26675,-99.96755556,1,1.0,2
15.13665833,-92.792725,3,4.0,2
19.6545,-99.41786111,1,1.0,2
16.622125,-94.50894167,1,7.0,3
16.888575,-98.738975,1,4.0,1
16.926917,-93.46925,13,4.0,3
19.435008,-99.36503056,1,1.0,2
18.964833,-99.39625,1,1.0,2
19.518944,-97.35169444,4,2.0,1
16.608889,-94.36361111,13,4.0,2
26.413478,-106.5050861,1,2.0,2
19.203333,-100.115,1,1.0,1
30.866456,-109.9123056,1,4.0,1
18.921958,-99.46431944,1,1.0,1
19.681694,-99.53763889,1,1.0,2
18.70643333,-102.9757778,1,2.0,2
19.68625,-99.52419444,1,1.0,2
18.866444,-100.3136111,1,2.0,3
16.984083,-92.69241667,1,4.0,2
20.699618,-103.2730648,13,1.0,1
19.273778,-100.1768056,1,1.0,2
27.981367,-107.4886944,1,7.0,3
18.655278,-103.1344444,1,2.0,3
19.591417,-102.1872778,1,1.0,2
31.820881,-116.5919472,2,1.0,1
19.369722,-97.69388889,4,1.0,2
26.30714167,-107.5798361,1,4.0,2
19.055694,-99.44516667,1,1.0,1
20.027869,-97.89776944,1,2.0,1
18.935167,-103.0906389,1,2.0,3
18.768333,-99.85527778,1,1.0,2
17.31744167,-93.60911944,13,4.0,2
19.860306,-99.75047222,1,1.0,2
19.006372,-99.22788889,1,1.0,1
19.152278,-99.76769444,1,1.0,2
18.990833,-99.59063889,1,1.0,2
16.356,-93.84477778,1,2.0,2
16.250356,-95.3527,13,7.0,2
20.357361,-89.83291389,14,7.0,2
16.896325,-97.72265556,1,2.0,2
19.670889,-99.45744444,1,1.0,2
19.632222,-101.2383028,1,1.0,2
22.369919,-99.44434444,1,2.0,1
19.651528,-100.1784167,1,1.0,2
15.141611,-92.73727222,15,2.0,2
19.44336111,-99.39280556,1,1.0,2
19.136722,-99.31393611,1,1.0,2
21.585651,-101.3258333,1,2.0,3
19.990944,-101.7933611,1,1.0,2
16.3743,-96.77603333,1,2.0,2
24.325833,-105.6944444,1,1.0,1
19.148983,-99.012929,1,1.0,1
19.59555556,-97.17333333,1,2.0,3
18.932425,-99.04508611,13,1.0,1
19.606667,-99.0975,4,1.0,2
19.53875,-98.64877778,1,1.0,2
19.593,-99.40227778,1,1.0,1
16.813586,-95.64359444,1,4.0,2
17.087369,-92.85739167,1,2.0,2
20.986365,-104.1846587,1,2.0,1
19.884472,-99.91162222,1,1.0,2
19.707833,-99.56763889,1,1.0,2
27.084578,-101.5725833,5,2.0,1
19.379167,-102.0088889,1,1.0,1
19.184444,-98.70972222,1,1.0,2
26.464556,-106.3977778,1,1.0,2
21.443245,-101.0934989,1,4.0,2
20.163028,-98.62755556,1,2.0,1
19.27325,-100.1886389,1,1.0,2
16.829469,-93.16920278,13,2.0,2
19.607111,-102.1932222,1,1.0,2
19.646833,-97.21363889,1,1.0,1
19.005556,-99.79361111,1,1.0,2
18.821167,-99.46902778,1,1.0,2
20.093333,-103.6644444,1,1.0,2
25.961361,-106.7200556,1,1.0,2
16.882983,-93.09244167,13,2.0,2
19.492417,-99.9585,1,1.0,2
22.355694,-99.40397222,1,2.0,1
16.583889,-96.9275,1,2.0,2
20.191417,-89.30780556,14,7.0,2
26.029992,-106.8982806,1,1.0,2
19.634333,-99.40058333,1,1.0,2
19.996703,-103.3138944,1,1.0,2
17.528956,-99.70055278,1,7.0,2
19.608661,-98.17185833,1,1.0,1
20.474006,-103.1161972,1,1.0,1
16.197042,-96.09621944,1,4.0,3
19.83959444,-102.0588139,1,1.0,2
22.221047,-102.3342833,4,1.0,1
17.288861,-99.50825,1,2.0,1
19.688056,-97.14277778,1,2.0,2
25.335119,-100.8740611,1,1.0,2
20.015583,-98.42922222,1,1.0,1
19.5925,-99.39811111,1,1.0,2
25.062231,-99.99556388,1,7.0,2
26.342714,-107.1749806,1,1.0,1
19.61836111,-101.5878611,1,4.0,1
18.920417,-99.7425,1,1.0,2
21.813275,-102.4900278,1,2.0,2
20.069611,-89.01633333,14,2.0,2
31.420494,-115.912425,2,4.0,2
20.026111,-99.93833333,1,1.0,2
19.585139,-99.93597222,1,1.0,2
16.433944,-97.03942778,1,4.0,2
19.755306,-100.1075278,1,1.0,2
19.13644167,-104.4039472,13,2.0,2
17.342778,-98.07675,1,2.0,2
19.62595833,-101.5473778,1,2.0,2
20.920611,-89.75152778,13,4.0,2
27.859692,-107.89495,1,1.0,2
19.268483,-100.1059889,1,1.0,2
15.012389,-92.67508333,15,2.0,2
16.047278,-93.15102778,1,2.0,2
19.944167,-99.84305556,1,1.0,2
18.902147,-100.0038778,1,2.0,2
17.394222,-97.56291667,1,1.0,1
17.057444,-93.08778611,1,4.0,2
23.862944,-104.8165833,1,2.0,1
19.716639,-101.7018056,1,1.0,1
21.66424167,-102.2297778,1,2.0,2
17.79663333,-96.36529722,13,2.0,2
16.445278,-92.44311111,1,2.0,2
17.616453,-99.55161389,13,2.0,2
19.08375,-98.93994444,1,1.0,2
19.943083,-99.92927778,1,1.0,2
18.95115278,-90.23085833,14,7.0,2
17.07245,-99.083225,1,4.0,2
19.83416111,-102.0115722,1,2.0,2
20.099064,-98.19251444,1,1.0,2
15.850556,-92.98333333,1,4.0,2
28.915453,-108.3475361,1,7.0,2
16.071278,-93.35094444,1,2.0,2
19.054639,-99.27372222,1,1.0,1
19.205167,-99.93591667,1,1.0,1
19.832581,-103.8059083,1,1.0,1
19.390278,-99.44297222,1,1.0,2
27.820481,-107.4925028,1,4.0,2
17.824308,-97.97335278,1,4.0,2
26.014361,-106.9339444,1,1.0,1
19.774444,-101.8489722,1,1.0,2
18.956722,-99.8495,1,1.0,2
19.383417,-98.68319444,1,1.0,2
19.373056,-98.66513889,1,1.0,2
18.476194,-102.6881667,1,2.0,3
20.599219,-103.7182528,1,1.0,1
16.826133,-93.84584167,1,2.0,2
19.13745,-99.04950833,1,1.0,1
19.099722,-98.71319444,1,1.0,2
19.300906,-100.0070083,1,1.0,2
17.15471944,-99.62939167,13,2.0,1
18.836167,-99.15363889,13,1.0,1
19.7968,-100.0785889,1,1.0,2
17.277147,-91.08266667,13,2.0,2
19.366583,-98.68172222,1,1.0,2
19.475542,-99.38696667,1,2.0,3
19.05275,-98.50847222,1,1.0,1
21.663417,-99.51966667,13,2.0,1
16.28496389,-96.974,1,4.0,2
16.668083,-93.08480556,13,2.0,2
22.31631667,-104.6828167,1,4.0,1
19.155194,-100.0783333,1,1.0,2
19.373,-101.497,1,1.0,2
19.278778,-102.0700556,1,2.0,2
16.36605833,-93.87753333,1,4.0,1
19.597672,-87.87755,15,7.0,2
23.518525,-105.0701,1,7.0,2
19.852667,-101.9431944,1,2.0,1
19.326083,-100.0596667,1,1.0,2
16.24386111,-93.97425278,13,2.0,1
19.055194,-98.69025,1,1.0,1
19.640892,-98.16413889,1,2.0,1
19.290556,-102.0640833,1,2.0,2
32.001475,-111.8381611,2,1.0,1
19.588839,-99.53316111,1,1.0,2
31.722806,-115.7566583,2,4.0,2
19.396917,-100.1490278,1,1.0,3
23.986756,-99.67783056,1,4.0,1
19.100437,-99.62586132,1,1.0,2
19.196722,-99.25075,1,1.0,1
32.580083,-116.3771944,2,1.0,1
27.678597,-107.5782861,1,1.0,3
19.73388333,-98.34765278,1,1.0,2
31.903603,-116.6111306,2,2.0,2
16.748611,-92.58333333,1,1.0,2
19.684536,-100.6439944,1,1.0,1
31.701883,-116.4754639,2,4.0,2
20.629889,-89.25816667,14,7.0,2
16.93376944,-93.50333056,13,4.0,3
19.220417,-98.74677778,1,1.0,2
16.227667,-93.54080556,1,7.0,2
18.941306,-98.44483333,1,1.0,1
19.354861,-100.2490556,1,1.0,1
26.067661,-106.7153889,1,1.0,1
19.146944,-98.01425,1,1.0,1
22.558919,-104.3664889,1,7.0,2
19.197833,-101.7582222,1,1.0,3
19.94383333,-101.4706944,1,1.0,2
23.631114,-105.2157944,1,2.0,1
19.005361,-99.62616667,1,1.0,2
22.958778,-99.91593333,4,4.0,2
25.179222,-100.41875,1,1.0,2
27.807664,-107.8491583,1,1.0,2
19.146864,-98.05709167,1,1.0,1
31.848544,-116.5088194,2,2.0,2
19.029167,-99.75638889,1,1.0,2
19.257667,-98.07458333,1,1.0,1
19.34575,-100.0983333,1,1.0,2
17.258739,-99.55906111,1,2.0,2
19.281931,-98.10408056,1,1.0,1
18.873794,-100.3398889,1,1.0,2
25.612219,-100.9058278,4,1.0,1
29.258306,-100.874,5,1.0,1
19.382639,-98.71944444,1,1.0,2
17.1725,-96.14138889,1,2.0,3
15.622194,-93.06253056,13,7.0,2
22.130119,-102.3432667,4,1.0,1
19.884444,-103.6694444,1,7.0,2
19.9515,-103.2988056,1,1.0,1
19.64575,-104.1349111,1,2.0,1
19.279336,-99.9779,1,1.0,1
25.318111,-100.95895,1,7.0,2
18.5463,-103.0102611,1,2.0,2
20.054056,-89.30755556,14,2.0,2
18.372944,-102.6142306,1,2.0,2
19.159417,-99.42458333,1,2.0,2
22.279792,-101.0783556,4,2.0,2
14.965,-92.64138889,15,2.0,2
19.19525,-98.82586111,1,1.0,2
19.0975,-98.94294444,1,1.0,1
18.24861111,-94.84138889,1,1.0,1
16.368444,-93.98886111,1,2.0,2
31.94625,-116.0817361,2,2.0,2
18.822778,-99.869,1,1.0,1
19.073306,-99.46633333,1,1.0,2
17.269708,-100.3904111,13,1.0,1
18.386481,-92.68938889,15,1.0,2
19.30294167,-104.1192778,1,2.0,2
18.235833,-90.54780556,14,2.0,2
19.121925,-101.9581972,13,1.0,2
19.072469,-99.27006111,1,1.0,2
17.043806,-96.76808333,1,1.0,1
18.98875,-99.36738889,1,1.0,1
16.1495,-93.46386111,1,4.0,3
19.230194,-101.8827778,13,1.0,1
18.728533,-103.0113556,1,2.0,2
29.135817,-108.1790278,1,1.0,1
19.101194,-98.92780556,1,1.0,2
19.507528,-101.5161389,1,1.0,1
24.354781,-105.5720194,1,2.0,1
15.262781,-92.96145,16,2.0,2
26.060028,-107.0215556,1,1.0,1
18.947186,-103.2901306,13,1.0,2
31.747892,-116.5439194,2,1.0,2
19.665,-99.46327778,1,1.0,2
16.348139,-91.21375556,13,2.0,2
19.323889,-98.66555556,1,1.0,2
20.750833,-102.596425,1,1.0,1
19.056194,-99.37223611,1,1.0,2
21.119611,-99.59529167,1,2.0,2
27.26826389,-108.0676917,1,1.0,2
26.921958,-107.4004194,1,1.0,2
17.02715278,-93.66631389,13,7.0,3
18.650389,-100.3346667,1,1.0,3
19.337725,-100.1654944,1,1.0,2
17.183969,-92.92421389,1,2.0,1
16.824117,-93.15939167,13,1.0,2
16.72348889,-98.26692778,13,2.0,2
19.181917,-98.06377778,1,1.0,1
19.146436,-89.11627778,14,7.0,2
19.748847,-99.75773611,1,1.0,2
18.987306,-100.0910556,1,1.0,2
15.87784167,-92.75628333,1,2.0,1
25.111111,-100.2741944,4,2.0,2
19.74502778,-101.6436111,1,4.0,2
25.881917,-106.8009028,1,1.0,3
18.91375,-99.39202778,1,7.0,3
19.434028,-102.0401111,1,2.0,2
19.04441667,-101.7404444,13,2.0,2
18.914444,-97.24333333,1,1.0,1
18.948036,-99.85952778,1,1.0,2
22.546669,-99.18740833,13,4.0,2
18.949694,-98.58891667,1,2.0,1
31.885714,-116.0335972,2,4.0,2
16.862922,-92.86786944,1,4.0,3
19.099806,-98.94791667,1,1.0,2
19.250625,-101.3782639,1,7.0,3
22.116969,-101.0524028,4,1.0,1
26.129744,-106.9516694,1,1.0,1
19.053536,-99.27286667,1,1.0,1
19.868972,-100.7509944,1,2.0,2
15.972953,-92.96116667,1,2.0,2
19.234447,-99.42953889,1,1.0,2
16.696944,-97.67777778,1,2.0,2
20.031944,-99.94694444,1,1.0,2
19.753472,-99.77580556,1,1.0,2
27.65064167,-107.8202722,1,4.0,2
19.832167,-99.72972222,1,1.0,2
18.984583,-99.87755556,1,1.0,2
28.009861,-107.1832389,1,4.0,2
19.077447,-99.53683611,1,1.0,2
18.97157778,-100.1185306,1,2.0,2
19.930792,-103.2115528,1,2.0,1
15.135917,-92.72594444,15,2.0,2
25.197412,-100.7283593,1,4.0,2
19.644417,-102.0918889,1,1.0,2
19.52575,-100.1795556,1,1.0,1
16.856111,-93.54961111,13,4.0,2
17.205222,-97.42785278,1,4.0,2
19.288417,-99.41358333,1,1.0,2
25.351194,-100.8924722,1,2.0,2
21.614506,-101.5670528,1,2.0,2
16.691944,-92.63611111,1,2.0,2
20.095597,-99.93363889,1,1.0,2
26.0146,-106.9531639,1,1.0,2
18.999489,-99.85073611,1,1.0,2
19.335167,-98.66019444,1,1.0,2
19.249056,-98.14363889,1,1.0,1
26.414994,-107.2978806,1,1.0,2
19.072833,-99.68325,1,1.0,2
23.54319444,-105.8816667,1,4.0,1
19.126872,-98.99412222,1,1.0,1
20.68484444,-102.0100639,1,4.0,2
15.866836,-92.79300833,1,2.0,2
19.067111,-100.0225556,1,1.0,2
20.005392,-98.69988056,4,1.0,2
19.35218889,-101.2886389,1,4.0,2
19.246361,-98.34188889,1,1.0,1
23.664139,-105.8225,1,7.0,1
29.154161,-101.8607,2,4.0,2
19.529667,-101.8641667,1,1.0,1
16.69375,-92.61188889,1,2.0,2
16.16240278,-91.76198056,1,4.0,3
16.941136,-92.98530278,1,7.0,2
19.883056,-100.0097222,1,1.0,2
17.341733,-98.33171111,1,2.0,1
18.574694,-97.06519444,1,4.0,2
19.354167,-102.0247222,1,2.0,2
17.087531,-96.72543889,1,1.0,1
27.497067,-107.9291278,1,1.0,1
19.304806,-100.0800556,1,1.0,1
19.741861,-101.5713611,1,1.0,2
19.452131,-100.403075,1,2.0,2
26.91755,-107.0539722,1,1.0,1
17.792842,-98.50797222,1,4.0,2
16.546778,-92.49265833,1,2.0,2
17.030428,-98.57362778,1,4.0,2
19.709806,-100.6577778,1,1.0,2
26.850103,-107.3856472,1,1.0,2
15.1188,-92.70683889,15,2.0,2
20.633556,-98.65033333,1,1.0,1
18.953811,-101.6822306,1,2.0,3
32.172822,-116.6334667,2,4.0,2
19.193897,-100.1755972,1,1.0,2
31.79245,-116.502025,2,2.0,2
19.052333,-99.44155556,1,1.0,1
31.340439,-116.1659306,2,2.0,2
25.3275,-100.7902778,1,2.0,2
19.215472,-100.1046111,1,1.0,3
19.79275,-100.081,1,1.0,2
19.177236,-100.1130944,1,1.0,2
19.771908,-98.40856944,1,1.0,2
16.820606,-92.95778056,1,4.0,2
16.418028,-96.047,1,4.0,2
21.151483,-104.4008667,1,2.0,2
24.140556,-105.7074444,1,1.0,1
20.341567,-104.7383278,1,2.0,1
18.138119,-101.3040389,1,7.0,3
18.953444,-100.1899167,1,1.0,1
26.10715278,-106.7976556,1,2.0,1
22.045278,-104.1458333,1,4.0,1
19.556431,-100.4423722,1,2.0,2
19.326222,-99.41591667,1,1.0,1
19.230528,-99.25580556,1,1.0,1
16.685278,-92.09416667,1,2.0,2
19.095083,-98.71452778,1,1.0,2
16.813333,-92.44138889,1,2.0,2
19.897889,-102.0886667,1,4.0,2
19.221028,-99.35991667,1,1.0,1
21.751767,-102.7437778,1,2.0,2
19.47225,-101.0355833,1,2.0,3
17.038389,-98.03116667,1,4.0,2
15.952744,-93.3048,1,4.0,2
19.245,-99.41555556,1,1.0,2
19.654667,-99.41813889,1,1.0,2
14.906772,-92.54316944,15,2.0,2
19.193667,-97.24444444,1,4.0,1
14.97515,-92.60267222,15,2.0,2
25.065762,-100.275134,1,7.0,2
16.649778,-94.02172222,1,2.0,2
19.267256,-100.0546583,1,1.0,2
20.035436,-89.06898056,14,2.0,2
20.023889,-99.93166667,1,1.0,2
26.047706,-106.7287667,1,2.0,1
19.993333,-99.91916667,1,1.0,2
19.160806,-99.09386111,1,1.0,1
26.310064,-107.3338694,1,2.0,2
21.739211,-102.2466806,7,1.0,2
20.01468,-98.45167528,1,1.0,1
26.090225,-107.0807111,1,2.0,2
20.931667,-89.72808333,14,4.0,2
20.053306,-98.45533333,1,1.0,1
26.446764,-106.4980639,1,4.0,2
21.119183,-99.52863889,1,4.0,1
19.50975,-99.34617778,1,1.0,1
19.906342,-103.3966861,1,2.0,1
20.558282,-98.53141222,1,2.0,2
19.9834,-98.50013333,4,1.0,1
26.575956,-107.0626833,1,1.0,1
19.61425,-101.5621667,1,4.0,2
20.198456,-103.6927028,1,2.0,2
27.504056,-102.2740667,4,7.0,1
24.185386,-106.4502278,1,7.0,2
19.609167,-102.0923333,1,1.0,2
19.23190556,-100.0352417,1,1.0,1
15.455386,-92.65815,13,4.0,2
20.297214,-103.4703028,13,1.0,1
15.96153889,-92.54352222,1,4.0,2
18.924422,-101.7791028,13,2.0,2
25.896267,-106.8031639,1,1.0,2
19.394694,-99.41641667,1,1.0,2
16.279583,-92.20091667,1,1.0,1
19.244722,-87.97675,11,2.0,2
16.376722,-93.73386111,1,4.0,2
19.1476,-98.95886111,1,1.0,2
19.926667,-98.53252778,1,1.0,2
19.107389,-97.20288889,1,2.0,1
18.54349722,-103.1514833,1,2.0,2
21.409861,-101.5934157,1,2.0,2
20.59575,-89.30594444,14,7.0,2
15.226139,-92.84777778,15,2.0,2
19.904678,-102.353875,1,4.0,2
19.7325,-99.7875,1,1.0,2
19.17475,-99.33694444,1,1.0,2
20.591906,-98.62164167,1,1.0,2
19.729861,-99.41933333,1,1.0,2
20.900789,-98.73654444,1,2.0,2
18.78861111,-97.07111111,1,1.0,1
24.156739,-105.5828278,1,1.0,1
19.257333,-102.3328333,1,1.0,1
19.19497778,-99.18938889,1,1.0,1
22.54134444,-99.16158056,13,7.0,2
23.46738333,-101.7837111,4,4.0,1
24.945389,-104.4876111,1,1.0,1
18.878333,-100.3032778,1,2.0,2
19.118861,-97.29416667,7,1.0,1
19.264233,-104.1722222,13,1.0,2
19.645417,-89.31016667,14,7.0,3
19.184556,-100.1127778,1,2.0,3
19.476389,-100.7628056,1,2.0,2
19.804469,-99.83343012,1,1.0,2
16.912108,-93.45198889,14,2.0,2
19.794181,-99.95780556,1,1.0,2
17.164,-96.98,1,2.0,1
25.788189,-106.7862472,1,1.0,2
19.812167,-102.44825,1,2.0,2
17.21236111,-100.5144444,13,2.0,2
25.68325,-100.6741111,4,2.0,2
19.553717,-101.8168472,1,7.0,2
19.633278,-100.2036389,1,1.0,2
25.255922,-100.5346028,4,1.0,1
19.127797,-99.82389167,1,2.0,3
20.77986111,-103.9043611,1,1.0,1
32.55222222,-116.493,2,2.0,2
19.559722,-99.09027778,4,1.0,1
17.672122,-100.2516306,1,4.0,2
18.978308,-99.20188889,1,1.0,1
16.916781,-93.51824167,13,2.0,3
19.626917,-100.4258889,1,2.0,2
26.840139,-107.0607778,1,1.0,1
19.263917,-97.97891667,1,1.0,1
27.905808,-102.1456806,4,4.0,1
19.245878,-99.34946667,1,1.0,2
32.2665,-116.323,2,4.0,2
20.491475,-104.44795,1,1.0,1
26.965894,-107.0488694,1,1.0,1
28.1063,-108.0863917,1,2.0,2
20.002028,-99.87641667,1,1.0,1
18.863528,-100.0448333,1,1.0,2
19.19740556,-99.40573056,1,1.0,2
20.958694,-101.1321389,1,4.0,3
19.152528,-100.2075556,1,1.0,2
22.325417,-99.418775,1,7.0,2
16.239222,-97.35497222,1,7.0,2
16.478225,-94.24337222,14,2.0,1
22.570694,-99.52833333,1,7.0,2
27.038919,-101.6638583,7,1.0,1
19.68125,-99.531,1,1.0,2
21.228739,-87.44078889,14,7.0,2
15.11445,-92.75988611,9,2.0,2
19.742861,-102.5439722,1,4.0,2
16.326667,-96.21916667,1,4.0,2
27.90875,-107.5938056,1,1.0,2
21.88720556,-102.4165889,1,1.0,2
19.733222,-98.82813889,1,1.0,2
16.209064,-96.72904444,1,4.0,2
16.859861,-98.85280556,1,7.0,2
19.287306,-89.22044444,14,7.0,2
19.88,-99.90416667,1,1.0,2
20.105556,-103.6030556,1,1.0,2
20.543392,-87.78873333,14,1.0,2
19.47700833,-100.8552833,1,4.0,2
27.65703611,-107.6191972,1,2.0,2
25.67816111,-107.4658806,1,2.0,1
16.556853,-93.58590833,1,2.0,1
20.103083,-98.47025,1,1.0,1
19.23811944,-103.2923167,1,1.0,1
19.528403,-104.5286139,14,2.0,1
19.741853,-99.70845278,1,1.0,2
19.10325,-97.31138889,1,1.0,1
32.564436,-116.7450889,2,1.0,2
19.463889,-102.1288889,1,2.0,2
16.818361,-93.09130278,14,2.0,2
16.064869,-95.88014167,1,4.0,2
17.617981,-99.66353611,1,7.0,2
19.104528,-101.7086944,1,1.0,1
17.015117,-98.28085,1,4.0,2
18.597694,-96.61769444,13,7.0,2
17.431908,-91.59039444,13,7.0,3
19.240833,-100.1264167,1,1.0,2
19.285333,-97.99244444,1,1.0,1
19.638706,-101.8441528,1,1.0,1
19.291167,-98.74513889,1,1.0,2
20.745597,-102.6759694,13,1.0,1
19.237778,-98.77638889,1,1.0,2
19.077722,-99.36994444,1,1.0,1
16.904947,-96.98866667,1,2.0,1
18.924556,-99.59394444,1,1.0,2
20.211083,-89.30488889,14,1.0,2
20.529583,-90.34266667,3,2.0,3
19.118389,-98.73580556,1,1.0,2
19.428861,-100.1552778,1,1.0,1
26.437222,-106.3652778,1,1.0,1
15.836447,-92.334525,13,2.0,2
19.439194,-101.9752778,1,2.0,2
19.677472,-99.39327778,1,1.0,2
19.805056,-99.8325,1,1.0,1
18.725085,-100.037894,1,4.0,3
19.590361,-102.1260556,1,1.0,2
20.392806,-98.93263889,4,2.0,2
15.59961944,-92.85205556,14,2.0,1
26.755711,-107.0441861,1,4.0,2
19.151469,-99.09342222,1,1.0,1
22.674061,-103.1082361,1,2.0,2
19.71866667,-97.41125,1,2.0,2
19.738611,-99.7975,1,1.0,1
19.088719,-99.07625833,1,1.0,1
19.172111,-98.00644444,1,1.0,1
20.194294,-100.5970056,1,1.0,1
18.400833,-97.12138889,1,4.0,2
26.074911,-106.9474056,1,1.0,2
17.212378,-96.75205556,1,2.0,2
23.857556,-100.5067778,4,2.0,2
27.816433,-107.0517111,1,4.0,2
20.856861,-99.23541667,1,1.0,1
14.897489,-92.54652778,15,2.0,2
19.232222,-99.44055556,1,1.0,2
21.02676667,-101.1683667,1,2.0,2
19.16479722,-99.22596111,1,1.0,1
19.210389,-98.75902778,1,1.0,2
26.520603,-107.7856306,1,2.0,2
19.917389,-100.727,1,1.0,2
16.230583,-97.31588889,1,4.0,2
14.898489,-92.56179167,16,7.0,2
18.343853,-92.39806667,15,4.0,2
19.389444,-98.69347222,1,1.0,2
27.717819,-107.7977611,1,1.0,2
27.962433,-107.4394333,1,4.0,2
25.827508,-106.921975,1,1.0,1
23.376139,-99.81361389,4,2.0,2
16.91158333,-93.47084722,14,4.0,2
19.89255833,-102.0989278,1,2.0,2
21.714583,-103.1406389,13,2.0,1
19.76375,-101.7875556,1,1.0,2
25.567778,-107.0588889,1,7.0,1
19.636417,-101.1803611,1,1.0,2
19.012417,-99.36458333,1,1.0,2
16.468856,-94.03834167,1,2.0,2
18.953156,-99.08461944,13,2.0,1
20.45599444,-104.37935,1,4.0,2
16.294667,-97.40663889,1,4.0,2
14.986364,-92.54923056,15,2.0,2
